fantrax_name,fantrax_team,rank,score,name,team,position,matchup count,Date
Oleksandr Zinchenko,ARS,113,1237.1880089536312,Oleksandr Zinchenko,,D,994,2023-07-31
Moises Caicedo,BHA,114,1229.9191560195234,Moises Caicedo,,M,936,2023-07-31
Taiwo Awoniyi,NOT,115,1223.2124764436132,Taiwo Awoniyi,,F,871,2023-07-31
Tomas Soucek,WHU,116,1218.6714809777093,Tomas Soucek,,M,976,2023-07-31
Alfie Doughty,LUT,117,1217.815514461485,Alfie Doughty,,M,994,2023-07-31
Christian Eriksen,MUN,118,1214.316212905539,Christian Eriksen,,M,947,2023-07-31
Carlton Morris,LUT,120,1205.1750607045815,Carlton Morris,,F,962,2023-07-31
Milos Kerkez,BOU,125,1163.516812155983,Milos Kerkez,,D,362,2023-07-31
Benson Manuel,BUR,122,1193.020760546632,Benson Manuel,,M,989,2023-07-31
John McGinn,AVL,123,1181.6018577088555,John McGinn,,M,969,2023-07-31
Demarai Gray,EVE,124,1175.9142117937836,Demarai Gray,,M,976,2023-07-31
Ibrahima Konate,LIV,126,1162.7097645081085,Ibrahima Konate,,D,967,2023-07-31
Tom Lockyer,LUT,127,1155.177610188072,Tom Lockyer,,D,904,2023-07-31
Ruben Santos Gato Alves Dias,MCI,128,1153.6840955735088,Ruben Dias,,D,966,2023-07-31
Rodrigo Bentancur,TOT,129,1148.152874448337,Rodrigo Bentancur,,M,901,2023-07-31
Christian Norgaard,BRF,130,1144.4735795110514,Christian Norgaard,,M,1017,2023-07-31
Ivan Perisic,TOT,121,1203.8850002274353,Ivan Perisic,,M,954,2023-07-31
Anthony Gordon,NEW,112,1239.4675931642344,Anthony Gordon,,M,990,2023-07-31
Sven Botman,NEW,91,1344.120768183435,Sven Botman,,D,938,2023-07-31
Sandro Tonali,NEW,110,1248.1534042175747,Sandro Tonali,,M,937,2023-07-31
Benoit Badiashile,CHE,131,1143.5885924933189,Benoit Badiashile,,D,914,2023-07-31
Philip Billing,BOU,92,1332.9161100388455,Philip Billing,,M,961,2023-07-31
Danny Welbeck,BHA,93,1321.187695673191,Danny Welbeck,,F,983,2023-07-31
Michael Keane,EVE,94,1318.196922223887,Michael Keane,,D,997,2023-07-31
Aleksandar Mitrovic,FUL,95,1314.7650827856446,Aleksandar Mitrovic,,F,1207,2023-07-31
Dan Burn,NEW,96,1312.2548175688962,Dan Burn,,D,946,2023-07-31
Aaron Wan-Bissaka,MUN,97,1304.971449059043,Aaron Wan-Bissaka,,D,952,2023-07-31
Harry Wilson,FUL,98,1302.8025890651136,Harry Wilson,,M,994,2023-07-31
Iyenoma Udogie,TOT,99,1300.6901543124895,Destiny Udogie,,D,881,2023-07-31
Emiliano Buendia,AVL,100,1294.3687132143139,Emiliano Buendia,,M,989,2023-07-31
Kenny Tete,FUL,101,1292.3728994192586,Kenny Tete,,D,928,2023-07-31
Joe Willock,NEW,102,1291.8200802959545,Joe Willock,,M,996,2023-07-31
Justin Kluivert,BOU,103,1288.9238304343644,Justin Kluivert,,M,976,2023-07-31
Abdoulaye Doucoure,EVE,104,1281.2247927112078,Abdoulaye Doucoure,,M,984,2023-07-31
John Stones,MCI,105,1275.6360671586267,John Stones,,D,1019,2023-07-31
Anel Ahmedhodzic,SHU,106,1268.695250320466,Anel Ahmedhodzic,,D,954,2023-07-31
Yoane Wissa,BRF,107,1264.8243882985385,Yoane Wissa,,F,870,2023-07-31
Ben White,ARS,108,1254.661462344588,Ben White,,D,981,2023-07-31
Conor Gallagher,CHE,109,1251.14791787533,Conor Gallagher,,M,933,2023-07-31
Ivan Toney,BRF,111,1247.7702312729841,Ivan Toney,,F,1032,2023-07-31
Pedro Neto,WOL,132,1143.228738270043,Pedro Neto,,F,956,2023-07-31
Neco Williams,NOT,154,1040.3817806504858,Neco Williams,,D,754,2023-07-31
Felipe Augusto de Almeida Monteiro,NOT,134,1140.1967498574875,Felipe,,D,641,2023-07-31
Daniel Podence,WOL,159,999.026964734584,Daniel Podence,,F,931,2023-07-31
Mateo Kovacic,MCI,160,994.6439684669431,Mateo Kovacic,,M,872,2023-07-31
Vladimir Coufal,WHU,161,977.5456031232968,Vladimir Coufal,,D,867,2023-07-31
Emerson Aparecido Leite de Souza Junior,TOT,162,977.2071562840167,Emerson Royal,,D,894,2023-07-31
Jack Robinson,SHU,163,972.3907095146923,Jack Robinson,,D,275,2023-07-31
Charlie Taylor,BUR,164,971.3738516532162,Charlie Taylor,,D,678,2023-07-31
Manor Solomon,TOT,165,969.6580864518672,Manor Solomon,,F,719,2023-07-31
Marc Cucurella,CHE,166,962.3692113314244,Marc Cucurella,,D,391,2023-07-31
Alejandro Garnacho Ferreyra,MUN,158,1000.4014796991996,Alejandro Garnacho Ferreyra,,M,799,2023-07-31
Jurrien Timber,ARS,167,953.411542088998,Jurrien Timber,,D,717,2023-07-31
Malo Gusto,CHE,169,943.3768004323123,Malo Gusto,,D,514,2023-07-31
Odsonne Edouard,CRY,170,933.9352991265756,Odsonne Edouard,,F,438,2023-07-31
Facundo Buonanotte,BHA,171,927.5369085717412,Facundo Buonanotte,,M,612,2023-07-31
Jay Rodriguez,BUR,172,925.6360445367573,Jay Rodriguez,,F,309,2023-07-31
Armando Broja,CHE,173,917.88791029551,Armando Broja,,F,340,2023-07-31
Matt Targett,NEW,174,903.3449975216893,Matt Targett,,D,499,2023-07-31
Tanguy Ndombele,TOT,175,898.192060725652,Tanguy Ndombele,,M,462,2023-07-31
Dominic Calvert-Lewin,EVE,90,1350.5544684674915,Dominic Calvert-Lewin,,F,986,2023-07-31
Sasa Kalajdzic,WOL,168,951.3470223310006,Sasa Kalajdzic,,F,731,2023-07-31
Curtis Jones,LIV,157,1006.4948799180023,Curtis Jones,,M,875,2023-07-31
Serge Aurier,NOT,156,1018.3700836983612,Serge Aurier,,D,870,2023-07-31
Aaron Cresswell,WHU,155,1039.969801617176,Aaron Cresswell,,D,881,2023-07-31
Matt Doherty,WOL,135,1131.342150636457,Matt Doherty,,D,348,2023-07-31
Matty Cash,AVL,136,1128.9596576704355,Matty Cash,,D,872,2023-07-31
Oliver Norwood,SHU,137,1126.582115277934,Oliver Norwood,,M,974,2023-07-31
Raphael Varane,MUN,138,1118.097784349169,Raphael Varane,,D,865,2023-07-31
Amadou Onana,EVE,139,1116.157021886823,Amadou Onana,,M,968,2023-07-31
Arnaut Danjuma,EVE,140,1114.3135126686716,Arnaut Danjuma Groeneveld,,F,230,2023-07-31
Antonee Robinson,FUL,141,1114.0663462299665,Antonee Robinson,,D,979,2023-07-31
Oliver McBurnie,SHU,142,1109.4789464020048,Oliver McBurnie,,F,935,2023-07-31
Anthony Martial,MUN,143,1108.5799203888769,Anthony Martial,,F,840,2023-07-31
Raul Jimenez,FUL,144,1106.8868316704684,Raul Jimenez,,F,165,2023-07-31
Giovani Lo Celso,TOT,145,1098.4715709863278,Giovani Lo Celso,,M,113,2023-07-31
Lisandro Martinez,MUN,146,1091.8126670705742,Lisandro Martinez,,D,855,2023-07-31
Kevin Schade,BRF,147,1080.9142806147204,Kevin Schade,,M,974,2023-07-31
John Egan,SHU,148,1076.2135258855044,John Egan,,D,977,2023-07-31
Nathan Ake,MCI,149,1069.1380996482665,Nathan Ake,,D,625,2023-07-31
Leon Bailey,AVL,150,1058.6005121678736,Leon Bailey,,F,955,2023-07-31
Cristian Romero,TOT,151,1047.4018649982197,Cristian Romero,,D,943,2023-07-31
Levi Colwill,CHE,152,1044.459683591243,Levi Colwill,,D,753,2023-07-31
Anthony Elanga,NOT,153,1041.5939322000079,Anthony Elanga,,F,155,2023-07-31
Enzo Fernandez,CHE,133,1142.8140634234296,Enzo Fernandez,,M,1002,2023-07-31
Noni Madueke,CHE,89,1376.631246184214,Noni Madueke,,F,986,2023-07-31
Thiago Nascimento,LIV,176,848.4534810967699,Thiago,,M,454,2023-07-31
Youri Tielemans,AVL,87,1380.4830151837534,Youri Tielemans,,M,1007,2023-07-31
Christopher Nkunku,CHE,24,2151.373118833476,Christopher Nkunku,,F,1531,2023-07-31
Jarrod Bowen,WHU,25,2115.5161984429183,Jarrod Bowen,,M,1515,2023-07-31
Luis Diaz,LIV,26,2080.9633785580263,Luis Diaz,,F,1503,2023-07-31
Michael Olise,CRY,27,2065.7643883103706,Michael Olise,,M,1527,2023-07-31
Dominik Szoboszlai,LIV,28,2062.1668711872435,Dominik Szoboszlai,,M,1398,2023-07-31
Reece James,CHE,29,2043.975647857008,Reece James,,D,1312,2023-07-31
Pascal Gross,BHA,30,2000.6115551052044,Pascal Gross,,M,1462,2023-07-31
Dejan Kulusevski,TOT,31,1991.6765973755212,Dejan Kulusevski,,M,1403,2023-07-31
Morgan Gibbs-White,NOT,23,2155.0800391908333,Morgan Gibbs-White,,M,1532,2023-07-31
Pervis Estupinan,BHA,32,1972.2296700638085,Pervis Estupinan,,D,1180,2023-07-31
Dwight McNeil,EVE,34,1964.3856487380897,Dwight McNeil,,M,1545,2023-07-31
Cody Gakpo,LIV,35,1962.8819200810535,Cody Gakpo,,F,1190,2023-07-31
Pedro Porro,TOT,36,1948.808628071285,Pedro Porro,,D,1081,2023-07-31
Bryan Mbeumo,BRF,37,1944.5347802351566,Bryan Mbeumo,,F,1245,2023-07-31
Lucas Paqueta,WHU,38,1850.0374863122745,Lucas Paqueta,,M,1282,2023-07-31
Andrew Robertson,LIV,39,1845.1094416641479,Andrew Robertson,,D,1086,2023-07-31
Mason Mount,MUN,40,1838.8003807266568,Mason Mount,,M,1204,2023-07-31
Ben Chilwell,CHE,41,1830.4238236456065,Ben Chilwell,,D,1107,2023-07-31
Luke Shaw,MUN,33,1966.379396025871,Luke Shaw,,D,1137,2023-07-31
Darwin Nunez,LIV,22,2158.091246822597,Darwin Nunez,,F,1388,2023-07-31
Alexander Isak,NEW,21,2223.4104232852633,Alexander Isak,,F,1573,2023-07-31
Eberechi Eze,CRY,20,2225.229929352923,Eberechi Eze,,M,1499,2023-07-31
Erling Haaland,MCI,1,3346.5845040692016,Erling Haaland,,F,1064,2023-07-31
Bruno Miguel Borges Fernandes,MUN,2,3230.859623200291,Bruno Fernandes,,M,1073,2023-07-31
Mohamed Ghaly,LIV,3,3043.945336730836,Mohamed Salah,,F,1135,2023-07-31
Kevin De Bruyne,MCI,4,2931.426154257572,Kevin De Bruyne,,M,1198,2023-07-31
Bukayo Saka,ARS,5,2853.6272137025016,Bukayo Saka,,M,1215,2023-07-31
Trent Alexander-Arnold,LIV,6,2817.744782902091,Trent Alexander-Arnold,,D,1345,2023-07-31
Harry Kane,TOT,7,2696.256406011968,Harry Kane,,F,1156,2023-07-31
Gabriel Jesus,ARS,8,2688.607984903647,Gabriel Jesus,,F,1553,2023-07-31
Kieran Trippier,NEW,9,2622.2739499926647,Kieran Trippier,,D,1491,2023-07-31
Marcus Rashford,MUN,10,2603.497298257586,Marcus Rashford,,F,1606,2023-07-31
Martin Odegaard,ARS,11,2590.83986971923,Martin Odegaard,,M,1506,2023-07-31
Gabriel Silva,ARS,12,2548.583322314567,Gabriel Martinelli,,M,1541,2023-07-31
James Maddison,TOT,13,2528.1195995713942,James Maddison,,M,1551,2023-07-31
Heung Min Son,TOT,14,2487.403163231479,Son Heung-Min,,F,1491,2023-07-31
Phil Foden,MCI,15,2422.652942197182,Phil Foden,,M,1565,2023-07-31
Kaoru Mitoma,BHA,16,2369.5686787320333,Kaoru Mitoma,,M,1527,2023-07-31
Jack Grealish,MCI,17,2357.083825626747,Jack Grealish,,M,1573,2023-07-31
Ollie Watkins,AVL,18,2295.900372466369,Ollie Watkins,,F,1524,2023-07-31
Solly March,BHA,19,2226.937402402916,Solly March,,M,1594,2023-07-31
Moussa Diaby,AVL,42,1814.580082647344,Moussa Diaby,,M,367,2023-07-31
Julian Alvarez,MCI,43,1803.0426656023608,Julian Alvarez,,F,1060,2023-07-31
Gabriel Magalhaes,ARS,88,1377.6938481863715,Gabriel Magalhaes,,D,956,2023-07-31
Diogo Jose Teixeira da Silva,LIV,45,1787.7194745552586,Diogo Jota,,F,1194,2023-07-31
Richarlison Andrade,TOT,69,1556.3812910867211,Richarlison,,F,969,2023-07-31
Willian,FUL,70,1549.6712326426773,Willian,,F,1111,2023-07-31
Jacob Ramsey,AVL,71,1523.470722891814,Jacob Ramsey,,M,1128,2023-07-31
Rodrigo Hernandez Cascante,MCI,72,1522.7728099347241,Rodri,,M,1087,2023-07-31
Antony Matheus dos Santos,MUN,73,1506.019708809655,Antony,,F,1064,2023-07-31
Dango Ouattara,BOU,74,1504.3253972439138,Dango Ouattara,,F,1088,2023-07-31
Evan Ferguson,BHA,75,1493.386339361527,Evan Ferguson,,F,942,2023-07-31
Josh Brownhill,BUR,77,1491.2995675360903,Josh Brownhill,,M,938,2023-07-31
Bernardo Mota Veiga de Carvalho e Silva,MCI,68,1558.3193665663873,Bernardo Silva,,M,1028,2023-07-31
Mykhailo Mudryk,CHE,78,1485.1728668005796,Mykhailo Mudryk,,M,927,2023-07-31
Miguel Almiron,NEW,80,1473.7820237115955,Miguel Almiron,,M,936,2023-07-31
Marcus Tavernier,BOU,81,1472.6753425462396,Marcus Tavernier,,M,1139,2023-07-31
Declan Rice,ARS,82,1451.923509497586,Declan Rice,,M,1050,2023-07-31
Iliman Ndiaye,SHU,83,1444.1358299196336,Iliman Ndiaye,,M,1014,2023-07-31
Mathias Jensen,BRF,84,1407.1573329433468,Mathias Jensen,,M,942,2023-07-31
Brennan Johnson,NOT,85,1397.1667804686367,Brennan Johnson,,F,907,2023-07-31
Dominic Solanke,BOU,86,1388.5526176697394,Dominic Solanke,,F,952,2023-07-31
Joao Pedro Junqueira de Jesus,BHA,44,1795.188969944252,Joao Pedro,,F,1060,2023-07-31
Hamed Traore,BOU,79,1476.457010404195,Hamed Traore,,M,1084,2023-07-31
Jose Diogo Dalot Teixeira,MUN,67,1569.227128988538,Diogo Dalot,,D,1082,2023-07-31
Douglas Luiz Soares de Paulo,AVL,76,1493.1483681555676,Douglas Luiz,,M,1099,2023-07-31
Jadon Sancho,MUN,65,1580.4093234278507,Jadon Sancho,,M,1045,2023-07-31
Alex Iwobi,EVE,66,1572.6682011780595,Alex Iwobi,,M,1095,2023-07-31
Raheem Sterling,CHE,47,1740.7486314297553,Raheem Sterling,,F,1089,2023-07-31
Nicolas Jackson,CHE,48,1736.6271478199435,Nicolas Jackson,,F,953,2023-07-31
Andreas Hugo Hoelgebaum Pereira,FUL,49,1735.614732775075,Andreas Pereira,,M,1134,2023-07-31
Fabian Schar,NEW,50,1732.552288744947,Fabian Schar,,D,1092,2023-07-31
Kai Havertz,ARS,51,1730.885405638212,Kai Havertz,,F,1103,2023-07-31
Said Benrahma,WHU,53,1721.2445114601167,Said Benrahma,,M,1093,2023-07-31
Leandro Trossard,ARS,54,1713.3893162037016,Leandro Trossard,,M,1119,2023-07-31
Ethan Pinnock,BRF,55,1713.0407151548536,Ethan Pinnock,,D,1103,2023-07-31
Harvey Barnes,NEW,52,1730.7998141960659,Harvey Barnes,,M,402,2023-07-31
Joelinton Cassio Apolinario de Lira,NEW,46,1779.456572667276,Joelinton,,M,1130,2023-07-31
Casemiro,MUN,64,1602.2802707307733,Casemiro,,M,1109,2023-07-31
Callum Wilson,NEW,56,1710.7276321410093,Callum Wilson,,F,1161,2023-07-31
Ben Mee,BRF,62,1641.1533738600174,Ben Mee,,D,1115,2023-07-31
James Tarkowski,EVE,61,1660.9756142893962,James Tarkowski,,D,1096,2023-07-31
Alex Lopera,AVL,63,1617.106200494793,Alex Moreno,,D,1092,2023-07-31
Bruno Moura,NEW,59,1679.6512541537145,Bruno Guimaraes,,M,1113,2023-07-31
Virgil van Dijk,LIV,58,1694.3167788448532,Virgil van Dijk,,D,1084,2023-07-31
Alexis Mac Allister,LIV,57,1703.8411123802568,Alexis Mac Allister,,M,1083,2023-07-31
Julio Enciso,BHA,60,1676.26950423923,Julio Enciso,,F,1101,2023-07-31
